season,episode,speaker,Symptom,Test,Drug,Procedure,Intent,diagnosis_stage,Sarcasm,Emotion,Organ,correct_prediction,model_prediction,text,medical_entities,text_clean,intent_norm,emotion_norm,organ_norm,diagnosis_stage_norm,sarcasm_label,has_symptom,has_test,has_drug,has_procedure,entity_count,entity_types
8,2,Wilson,,,,otopsi,açıklama,yok,0,nötr,,Post-mortem,,"Eğer akciğerler ölürse, donöre otopsi yapmak hiçbir şeyi değiştirmeyecek.","[{""text"":""otopsi"",""type"":""Procedure""},{""text"":""akciğer"",""type"":""Anatomy""}]","eğer akciğerler ölürse, donöre otopsi yapmak hiçbir şeyi değiştirmeyecek.",açıklama,nötr,unknown,unknown,not_sarcastic,False,False,False,True,2,Anatomy:1|Procedure:1
8,2,Park,osteopeni,,,,açıklama,değerlendirme,0,nötr,kemik,Kemik erimesi,,"Röntgen kemik yoğunluğunda azalma, yani osteopeni gösteriyor.","[{""text"":""röntgen"",""type"":""Test""},{""text"":""osteopeni"",""type"":""Symptom""},{""text"":""kemik"",""type"":""Anatomy""}]","röntgen kemik yoğunluğunda azalma, yani osteopeni gösteriyor.",açıklama,nötr,kemik,değerlendirme,not_sarcastic,True,False,False,False,3,Anatomy:1|Symptom:1|Test:1
8,2,House,,,,biyopsi,açıklama,test,0,nötr,,Tanısal işlem,,Biyopsi sonuçları gelmeden bunun bir enfeksiyon olup olmadığını bilemeyiz.,"[{""text"":""biyopsi"",""type"":""Procedure""},{""text"":""enfeksiyon"",""type"":""Disease""}]",biyopsi sonuçları gelmeden bunun bir enfeksiyon olup olmadığını bilemeyiz.,açıklama,nötr,unknown,test,not_sarcastic,False,False,False,True,2,Disease:1|Procedure:1
8,2,Foreman,,,,askıda animasyon,açıklama,yok,0,nötr,,Organ koruma,,Akciğerlerin askıda animasyonda kalması için 12 saatlik süremiz dolmak üzere.,"[{""text"":""askıda animasyon"",""type"":""Procedure""},{""text"":""akciğer"",""type"":""Anatomy""}]",akciğerlerin askıda animasyonda kalması için 12 saatlik süremiz dolmak üzere.,açıklama,nötr,unknown,unknown,not_sarcastic,False,False,False,True,2,Anatomy:1|Procedure:1
8,2,House,,,,trakeotomi,şaka,yok,1,alaycı,boğaz,Havayolu açma,,Bir kalemle trakeotomi yapmak benim günlük rutinimdir.,"[{""text"":""trakeotomi"",""type"":""Procedure""}]",bir kalemle trakeotomi yapmak benim günlük rutinimdir.,şaka,alaycı,boğaz,unknown,sarcastic,False,False,False,True,1,Procedure:1
8,2,Park,"asbest, berilyum",,,,açıklama,hipotez,0,nötr,,Ağır metal maruziyeti,,Donör akciğerleri asbest veya berilyum gibi ağır metallere maruz kalmış olabilir.,"[{""text"":""asbest"",""type"":""Drug""},{""text"":""berilyum"",""type"":""Drug""}]",donör akciğerleri asbest veya berilyum gibi ağır metallere maruz kalmış olabilir.,açıklama,nötr,unknown,hipotez,not_sarcastic,True,False,False,False,2,Drug:2
8,2,House,bacak ağrısı,,,,açıklama,yok,0,nötr,bacak,Kronik ağrı,,"House bacağını ovuyor, bacağındaki kronik ağrı hapishaneden sonra şiddetlendi.","[{""text"":""bacak"",""type"":""Anatomy""},{""text"":""bacak ağrısı"",""type"":""Symptom""}]","house bacağını ovuyor, bacağındaki kronik ağrı hapishaneden sonra şiddetlendi.",açıklama,nötr,bacak,unknown,not_sarcastic,True,False,False,False,2,Anatomy:1|Symptom:1
8,2,Park,,,,MR,açıklama,test,0,nötr,,Radyolojik inceleme,,Tüm vücut MR taraması donörün kollarında bir kütle olmadığını doğruladı.,"[{""text"":""MR"",""type"":""Test""}]",tüm vücut mr taraması donörün kollarında bir kütle olmadığını doğruladı.,açıklama,nötr,unknown,test,not_sarcastic,False,False,False,True,1,Test:1
8,2,Wilson,,,,akciğer nakli,açıklama,yok,0,umutlu,akciğer,Nakil süreci,,"Ameliyathane donör akciğerleri için hazırlandı, Vanessa'yı nakle alıyoruz.","[{""text"":""akciğer nakli"",""type"":""Procedure""},{""text"":""akciğer"",""type"":""Anatomy""}]","ameliyathane donör akciğerleri için hazırlandı, vanessa'yı nakle alıyoruz.",açıklama,umutlu,akciğer,unknown,not_sarcastic,False,False,False,True,2,Anatomy:1|Procedure:1
8,2,Park,hemosiderozis,,,,açıklama,hipotez,0,ciddi,akciğer,Hemosiderozis,,"Demir birikimi akciğerleri tıkıyor, bu hemosiderozis belirtisidir.","[{""text"":""demir"",""type"":""Anatomy""},{""text"":""akciğer"",""type"":""Anatomy""},{""text"":""hemosiderozis"",""type"":""Disease""}]","demir birikimi akciğerleri tıkıyor, bu hemosiderozis belirtisidir.",açıklama,ciddi,akciğer,hipotez,not_sarcastic,True,False,False,False,3,Anatomy:2|Disease:1
8,2,House,,,steroid,,açıklama,kesin_tanı,0,ciddi,,Tedavi süreci,,Steroid dozunu artırın ve akciğerleri radyasyonla temizleyin.,"[{""text"":""steroid"",""type"":""Drug""},{""text"":""akciğer"",""type"":""Anatomy""},{""text"":""radyasyon"",""type"":""Procedure""}]",steroid dozunu artırın ve akciğerleri radyasyonla temizleyin.,açıklama,ciddi,unknown,kesin_tanı,not_sarcastic,False,False,True,False,3,Anatomy:1|Drug:1|Procedure:1
8,2,House,,,alkol,,açıklama,yok,0,nötr,,Etanol,,Alkol etkisini dağıtmak için akciğerleri salinle yıkamalıyız.,"[{""text"":""alkol"",""type"":""Drug""},{""text"":""akciğer"",""type"":""Anatomy""},{""text"":""salin"",""type"":""Drug""}]",alkol etkisini dağıtmak için akciğerleri salinle yıkamalıyız.,açıklama,nötr,unknown,unknown,not_sarcastic,False,False,True,False,3,Anatomy:1|Drug:2
8,2,Foreman,,,kalsiyum kanal blokeri,,açıklama,değerlendirme,0,nötr,damarlar,Damar gevşetme,,Kalsiyum kanal blokeri verdikten sonra arterlerin gevşediğini görebiliyorum.,"[{""text"":""kalsiyum kanal blokeri"",""type"":""Drug""},{""text"":""arter"",""type"":""Anatomy""}]",kalsiyum kanal blokeri verdikten sonra arterlerin gevşediğini görebiliyorum.,açıklama,nötr,damarlar,değerlendirme,not_sarcastic,False,False,True,False,2,Anatomy:1|Drug:1
8,2,Park,vazospazm,,,,açıklama,değerlendirme,0,nötr,,Damar büzüşmesi,,"Vazospazm düzeliyor, akciğer dokusu tekrar pembeleşmeye başladı.","[{""text"":""vazospazm"",""type"":""Symptom""},{""text"":""akciğer"",""type"":""Anatomy""}]","vazospazm düzeliyor, akciğer dokusu tekrar pembeleşmeye başladı.",açıklama,nötr,unknown,değerlendirme,not_sarcastic,True,False,False,False,2,Anatomy:1|Symptom:1
8,2,Simpson,,,,organ koruma,açıklama,yok,0,ciddi,,Nakil süreci,,Eğer 12 saat içinde bu sorunu çözemezsek akciğerler nakil için kullanılamaz hale gelecek.,"[{""text"":""akciğer"",""type"":""Anatomy""}]",eğer 12 saat içinde bu sorunu çözemezsek akciğerler nakil için kullanılamaz hale gelecek.,açıklama,ciddi,unknown,unknown,not_sarcastic,False,False,False,True,1,Anatomy:1
8,2,Wilson,,,nitro,,açıklama,yok,0,ciddi,kalp,Kalp yükü,,Nitro kullanımı kalbin yükünü azaltır ama böbrek fonksiyonlarını tehlikeye atıyor.,"[{""text"":""nitro"",""type"":""Drug""},{""text"":""kalp"",""type"":""Anatomy""},{""text"":""böbrek"",""type"":""Anatomy""}]",nitro kullanımı kalbin yükünü azaltır ama böbrek fonksiyonlarını tehlikeye atıyor.,açıklama,ciddi,kalp,unknown,not_sarcastic,False,False,True,False,3,Anatomy:2|Drug:1
8,2,House,,,,biyopsi,açıklama,test,0,nötr,,Enfeksiyon araması,,Biyopsi akciğerlerdeki hücre içi bakterileri tespit etmemize yardımcı olacak.,"[{""text"":""biyopsi"",""type"":""Procedure""},{""text"":""akciğer"",""type"":""Anatomy""}]",biyopsi akciğerlerdeki hücre içi bakterileri tespit etmemize yardımcı olacak.,açıklama,nötr,unknown,test,not_sarcastic,False,False,False,True,2,Anatomy:1|Procedure:1
8,2,Park,eozinofilik pnömoni,,,,açıklama,kesin_tanı,0,nötr,,Eozinofilik pnömoni,,Eozinofilik pnömoni teşhisi akciğerlerdeki duman reaksiyonunu açıklıyor.,"[{""text"":""eozinofilik pnömoni"",""type"":""Disease""},{""text"":""akciğer"",""type"":""Anatomy""}]",eozinofilik pnömoni teşhisi akciğerlerdeki duman reaksiyonunu açıklıyor.,açıklama,nötr,unknown,kesin_tanı,not_sarcastic,True,False,False,False,2,Anatomy:1|Disease:1
8,2,House,,,,torasik cerrahi,açıklama,yok,0,nötr,göğüs,Cerrahi,,Torasik cerrahi ekibi hazır mı? Akciğerleri hemen nakle göndermemiz gerekiyor.,"[{""text"":""torasik cerrahi"",""type"":""Procedure""},{""text"":""akciğer"",""type"":""Anatomy""}]",torasik cerrahi ekibi hazır mı? akciğerleri hemen nakle göndermemiz gerekiyor.,açıklama,nötr,göğüs,unknown,not_sarcastic,False,False,False,True,2,Anatomy:1|Procedure:1
8,2,Park,,,,organ nakli,açıklama,yok,0,ciddi,akciğer,Nakil,,"Bu akciğerler bir hayat kurtarmak üzere, süremiz dolmadan nakle başlayalım.","[{""text"":""akciğer"",""type"":""Anatomy""},{""text"":""organ nakli"",""type"":""Procedure""}]","bu akciğerler bir hayat kurtarmak üzere, süremiz dolmadan nakle başlayalım.",açıklama,ciddi,akciğer,unknown,not_sarcastic,False,False,False,True,2,Anatomy:1|Procedure:1
8,2,House,,,Vicodin,,açıklama,yok,0,nötr,bacak,Ağrı yönetimi,,House bir tane daha Vicodin yutuyor ve bacağındaki dikişleri ovuyor.,"[{""text"":""Vicodin"",""type"":""Drug""},{""text"":""bacak"",""type"":""Anatomy""},{""text"":""dikiş"",""type"":""Procedure""}]",house bir tane daha vicodin yutuyor ve bacağındaki dikişleri ovuyor.,açıklama,nötr,bacak,unknown,not_sarcastic,False,False,True,False,3,Anatomy:1|Drug:1|Procedure:1
8,3,Park,bayıldı,,,,Semptom bildirme,Başlangıç / Şikayet,0,Nötr,,Plummer hastalığı,,"Adam sıcak bir günde kahvaltı yapmadan saatlerce ayakta kaldıktan sonra bayıldı, yani... bu gerçekten garip.","[{""text"": ""bayıldı"", ""type"": ""Symptom""}]","adam sıcak bir günde kahvaltı yapmadan saatlerce ayakta kaldıktan sonra bayıldı, yani... bu gerçekten garip.",semptom bildirme,nötr,unknown,başlangıç / şikayet,not_sarcastic,True,False,False,False,1,Symptom:1
8,3,Adams,bayılma,,,,Teşhis koyma,Başlangıç / Şikayet,0,Bilgilendirici,kalp,Plummer hastalığı,,Sizin yaşınızda ani bir bayılma kalp kasında bozulmaya işaret edebilir.,"[{""text"": ""bayılma"", ""type"": ""Symptom""}, {""text"": ""kalp"", ""type"": ""Organ""}]",sizin yaşınızda ani bir bayılma kalp kasında bozulmaya işaret edebilir.,teşhis koyma,bilgilendirici,kalp,başlangıç / şikayet,not_sarcastic,True,False,False,False,2,Organ:1|Symptom:1
8,3,Park,dehidrasyon,,,,Alternatif tanı önerme,Ayırıcı Tanı,0,ciddi,,Plummer hastalığı,,Sadece dehidrasyon da olabilir.,"[{""text"": ""dehidrasyon"", ""type"": ""Disease""}]",sadece dehidrasyon da olabilir.,alternatif tanı önerme,ciddi,unknown,ayırıcı_tanı,not_sarcastic,True,False,False,False,1,Disease:1
8,3,Adams,"inme, kanama",ekokardiyogram,,,Test sonucu bildirme,Test / Tetkik,0,ciddi,Beyin,Plummer hastalığı,,"Ekokardiyogramı kardiyomiyopati açısından negatif, Beyin BT'sinde inme veya kanama belirtisi yok.","[{""text"": ""Ekokardiyogramı"", ""type"": ""Test""}, {""text"": ""kardiyomiyopati"", ""type"": ""Disease""}, {""text"": ""Beyin BT'sinde"", ""type"": ""Test""}, {""text"": ""inme"", ""type"": ""Disease""}, {""text"": ""kanama"", ""type"": ""Disease""}, {""text"": ""Beyin"", ""type"": ""Organ""}]","ekokardiyogramı kardiyomiyopati açısından negatif, beyin bt'sinde inme veya kanama belirtisi yok.",test sonucu bildirme,ciddi,beyin,test / tetkik,not_sarcastic,True,True,False,False,6,Disease:3|Organ:1|Test:2
8,3,House,bilinç kaybı,,,,Fikir yürütme,Ayırıcı Tanı,0,Düşünceli,,Plummer hastalığı,,"Açıklanamayan bilinç kaybı kardiyomiyopati, global anoksi, subaraknoid kanama olabilir...","[{""text"": ""bilinç kaybı"", ""type"": ""Symptom""}, {""text"": ""kardiyomiyopati"", ""type"": ""Disease""}, {""text"": ""global anoksi"", ""type"": ""Disease""}, {""text"": ""subaraknoid kanama"", ""type"": ""Disease""}]","açıklanamayan bilinç kaybı kardiyomiyopati, global anoksi, subaraknoid kanama olabilir...",fikir yürütme,düşünceli,unknown,ayırıcı_tanı,not_sarcastic,True,False,False,False,4,Disease:3|Symptom:1
8,3,Foreman,,,sıvı,,Tedavi sonucu bildirme,Tedavi,0,ciddi,,Plummer hastalığı,,Ona sıvı verildi ve iyileşti.,"[{""text"": ""sıvı"", ""type"": ""Drug""}]",ona sıvı verildi ve iyileşti.,tedavi sonucu bildirme,ciddi,unknown,tedavi,not_sarcastic,False,False,True,False,1,Drug:1
8,3,Park,,,,,Test sonucu bildirme,Test / Tetkik,0,Nötr,Bacak kasları,Plummer hastalığı,,"Tam katılım ve girişim paterni, bacak kasları iyi durumda.","[{""text"": ""bacak kasları"", ""type"": ""Organ""}]","tam katılım ve girişim paterni, bacak kasları iyi durumda.",test sonucu bildirme,nötr,bacak kasları,test / tetkik,not_sarcastic,False,False,False,False,1,Organ:1
8,3,Benjamin,tuhaf,,,,Semptom bildirme,Hastalık seyri,0,Endişeli,Göğüs,Plummer hastalığı,,"Kendimi tuhaf hissediyorum, göğsüm.","[{""text"": ""tuhaf"", ""type"": ""Symptom""}, {""text"": ""göğsüm"", ""type"": ""Organ""}]","kendimi tuhaf hissediyorum, göğsüm.",semptom bildirme,endişe,göğüs,hastalık seyri,not_sarcastic,True,False,False,False,2,Organ:1|Symptom:1
8,3,Park,Taşikardik,,,,Semptom / Teşhis bildirme,Acil Durum,0,Telaşlı,kalp,Plummer hastalığı,,"Taşikardiksiniz, kalbiniz çok hızlı atıyor.","[{""text"": ""Taşikardiksiniz"", ""type"": ""Symptom""}, {""text"": ""kalbiniz"", ""type"": ""Organ""}]","taşikardiksiniz, kalbiniz çok hızlı atıyor.",semptom / teşhis bildirme,telaşlı,kalp,acil durum,not_sarcastic,True,False,False,False,2,Organ:1|Symptom:1
8,3,Park,taşikardik,,adenozin,,Acil müdahale bildirimi,Tedavi,0,ciddi,,Plummer hastalığı,,"Hasta 185'e kadar taşikardik oldu, 18 miligram adenozin verdik.","[{""text"": ""taşikardik"", ""type"": ""Symptom""}, {""text"": ""adenozin"", ""type"": ""Drug""}]","hasta 185'e kadar taşikardik oldu, 18 miligram adenozin verdik.",acil müdahale bildirimi,ciddi,unknown,tedavi,not_sarcastic,True,False,True,False,2,Drug:1|Symptom:1
8,3,Adams,,,,,Hipotez kurma,Ayırıcı Tanı,0,ciddi,kalp,Plummer hastalığı,,"Dün kalbine baktık, hiçbir yapısal anormallik görmedik, gizli uzun QT sendromu olabileceğini düşünüyorum.","[{""text"": ""kalbine"", ""type"": ""Organ""}, {""text"": ""uzun QT sendromu"", ""type"": ""Disease""}]","dün kalbine baktık, hiçbir yapısal anormallik görmedik, gizli uzun qt sendromu olabileceğini düşünüyorum.",hipotez kurma,ciddi,kalp,ayırıcı_tanı,not_sarcastic,False,False,False,False,2,Disease:1|Organ:1
8,3,House,nörolojik tutulum,,,,Hipotez çürütme,Ayırıcı Tanı,0,ciddi,,Plummer hastalığı,,"Whipple olsaydı, bir tür nörolojik tutulum olurdu.","[{""text"": ""Whipple"", ""type"": ""Disease""}, {""text"": ""nörolojik tutulum"", ""type"": ""Symptom""}]","whipple olsaydı, bir tür nörolojik tutulum olurdu.",hipotez çürütme,ciddi,unknown,ayırıcı_tanı,not_sarcastic,True,False,False,False,2,Disease:1|Symptom:1
8,3,Adams,,,alerji ilacı,,Hipotez destekleme,Ayırıcı Tanı,0,ciddi,,Plummer hastalığı,,"Benjamin son birkaç haftadır alerji ilacı alıyor, uzun QT sendromu ilaç kaynaklı olabilir.","[{""text"": ""alerji ilacı"", ""type"": ""Drug""}, {""text"": ""uzun QT sendromu"", ""type"": ""Disease""}]","benjamin son birkaç haftadır alerji ilacı alıyor, uzun qt sendromu ilaç kaynaklı olabilir.",hipotez destekleme,ciddi,unknown,ayırıcı_tanı,not_sarcastic,False,False,True,False,2,Disease:1|Drug:1
8,3,House,,EKG,"Serum fizyolojik, antihistaminiklerden",,Talimat verme,Tedavi / Test,0,otoriter,,Plummer hastalığı,,"Serum fizyolojik ile yıkayın, antihistaminiklerden kurtulun, sonra bir EKG çekin.","[{""text"": ""Serum fizyolojik"", ""type"": ""Drug""}, {""text"": ""antihistaminiklerden"", ""type"": ""Drug""}, {""text"": ""EKG"", ""type"": ""Test""}]","serum fizyolojik ile yıkayın, antihistaminiklerden kurtulun, sonra bir ekg çekin.",talimat verme,otoriter,unknown,tedavi / test,not_sarcastic,False,True,True,False,3,Drug:2|Test:1
8,3,Wilson,,,,"diyalizi, nakil",Vaka sunumu,Tedavi,0,çaresiz,Kalp,Plummer hastalığı,,"Son evre böbrek yetmezliği olan bir hastam var, kalbi diyalizi kaldıramıyor, nakil olması gerekiyor.","[{""text"": ""böbrek yetmezliği"", ""type"": ""Disease""}, {""text"": ""kalbi"", ""type"": ""Organ""}, {""text"": ""diyalizi"", ""type"": ""Procedure""}, {""text"": ""nakil"", ""type"": ""Procedure""}]","son evre böbrek yetmezliği olan bir hastam var, kalbi diyalizi kaldıramıyor, nakil olması gerekiyor.",vaka sunumu,çaresiz,kalp,tedavi,not_sarcastic,False,False,False,True,4,Disease:1|Organ:1|Procedure:2
8,3,Park,titriyor,,,,Semptom gözlemi,Hastalık seyri,0,dikkatli,el,Plummer hastalığı,,Elleriniz titriyor.,"[{""text"": ""Elleriniz"", ""type"": ""Organ""}, {""text"": ""titriyor"", ""type"": ""Symptom""}]",elleriniz titriyor.,semptom gözlemi,dikkatli,el,hastalık seyri,not_sarcastic,True,False,False,False,2,Organ:1|Symptom:1
8,3,House,"aritmi, bayılma, kas titremeleri, zihinsel değişiklikler",,,,Semptomları özetleme,Ayırıcı Tanı,0,düşünceli,,Plummer hastalığı,,"Yani... aritmi, bayılma, kas titremeleri ve artı, maalesef, zihinsel değişiklikler.","[{""text"": ""aritmi"", ""type"": ""Symptom""}, {""text"": ""bayılma"", ""type"": ""Symptom""}, {""text"": ""kas titremeleri"", ""type"": ""Symptom""}, {""text"": ""zihinsel değişiklikler"", ""type"": ""Symptom""}]","yani... aritmi, bayılma, kas titremeleri ve artı, maalesef, zihinsel değişiklikler.",semptomları özetleme,düşünceli,unknown,ayırıcı_tanı,not_sarcastic,True,False,False,False,4,Symptom:4
8,3,Adams,döküntü,,,,Yeni hipotez önerme,Ayırıcı Tanı,0,bilgili,,Plummer hastalığı,,"Bununla birlikte döküntü görülür, bence Ekovirüs.","[{""text"": ""döküntü"", ""type"": ""Symptom""}, {""text"": ""Ekovirüs"", ""type"": ""Disease""}]","bununla birlikte döküntü görülür, bence ekovirüs.",yeni hipotez önerme,bilgili,unknown,ayırıcı_tanı,not_sarcastic,True,False,False,False,2,Disease:1|Symptom:1
8,3,House,,,Antiviral ilaçlara,,Tedavi talimatı,Tedavi,0,kararlı,,Plummer hastalığı,,Antiviral ilaçlara başlayın.,"[{""text"": ""Antiviral ilaçlara"", ""type"": ""Drug""}]",antiviral ilaçlara başlayın.,tedavi talimatı,kararlı,unknown,tedavi,not_sarcastic,False,False,True,False,1,Drug:1
8,3,Park,,,plekonarile,,Tedavi bildirimi,Tedavi,0,nötr,,Plummer hastalığı,,Son tur plekonarile başladım.,"[{""text"": ""plekonarile"", ""type"": ""Drug""}]",son tur plekonarile başladım.,tedavi bildirimi,nötr,unknown,tedavi,not_sarcastic,False,False,True,False,1,Drug:1
8,3,Park,"Aritmiye, titremeye, zihinsel değişikliklere",,,,Hipotezi savunma,Ayırıcı Tanı,0,inatçı,,Plummer hastalığı,,"Başından beri bunun Whipple olabileceğini söylüyorum, aritmiye, titremeye ve zihinsel değişikliklere neden olur.","[{""text"": ""Whipple"", ""type"": ""Disease""}, {""text"": ""aritmiye"", ""type"": ""Symptom""}, {""text"": ""titremeye"", ""type"": ""Symptom""}, {""text"": ""zihinsel değişikliklere"", ""type"": ""Symptom""}]","başından beri bunun whipple olabileceğini söylüyorum, aritmiye, titremeye ve zihinsel değişikliklere neden olur.",hipotezi savunma,inatçı,unknown,ayırıcı_tanı,not_sarcastic,True,False,False,False,4,Disease:1|Symptom:3
8,3,Thirteen,Kişilik değişimi,,antibiyotiklere,,Hipotezi destekleme,Ayırıcı Tanı,0,analitik,,Plummer hastalığı,,Kişilik değişimi de dahil olmak üzere tüm semptomlarına uyuyor ve antibiyotiklere yanıt verirdi.,"[{""text"": ""Kişilik değişimi"", ""type"": ""Symptom""}, {""text"": ""antibiyotiklere"", ""type"": ""Drug""}]",kişilik değişimi de dahil olmak üzere tüm semptomlarına uyuyor ve antibiyotiklere yanıt verirdi.,hipotezi destekleme,analitik,unknown,ayırıcı_tanı,not_sarcastic,True,False,True,False,2,Drug:1|Symptom:1
8,3,House,,"endoskopi, PCR testi",,,Test talimatı,Test / Tetkik,0,nötr,,Plummer hastalığı,,Üst endoskopi yapın ve Whipple için PCR testi uygulayın.,"[{""text"": ""endoskopi"", ""type"": ""Test""}, {""text"": ""PCR testi"", ""type"": ""Test""}, {""text"": ""Whipple"", ""type"": ""Disease""}]",üst endoskopi yapın ve whipple için pcr testi uygulayın.,test talimatı,nötr,unknown,test / tetkik,not_sarcastic,False,True,False,False,3,Disease:1|Test:2
8,3,Park,lezyon,"Endoskopi, PCR testi",,,Test sonucu bildirme,Test / Tetkik,0,nötr,ince bağırsak,Plummer hastalığı,,"Endoskopi ince bağırsakta herhangi bir lezyon ortaya çıkarmadı, şimdi PCR testi yapıyorum.","[{""text"": ""Endoskopi"", ""type"": ""Test""}, {""text"": ""ince bağırsakta"", ""type"": ""Organ""}, {""text"": ""lezyon"", ""type"": ""Symptom""}, {""text"": ""PCR testi"", ""type"": ""Test""}]","endoskopi ince bağırsakta herhangi bir lezyon ortaya çıkarmadı, şimdi pcr testi yapıyorum.",test sonucu bildirme,nötr,ince bağırsak,test / tetkik,not_sarcastic,True,True,False,False,4,Organ:1|Symptom:1|Test:2
8,3,Wilson,tansiyon düşüyor,,adenozin,,Acil müdahale,Acil Durum / Ameliyat,0,panik,Kalp,Plummer hastalığı,,"Kalp atış hızı 140, tansiyon düşüyor, ona hemen adenozin verin.","[{""text"": ""Kalp"", ""type"": ""Organ""}, {""text"": ""tansiyon düşüyor"", ""type"": ""Symptom""}, {""text"": ""adenozin"", ""type"": ""Drug""}]","kalp atış hızı 140, tansiyon düşüyor, ona hemen adenozin verin.",acil müdahale,panik,kalp,acil durum / ameliyat,not_sarcastic,True,False,True,False,3,Drug:1|Organ:1|Symptom:1
8,3,Adams,Aritmi,,Heparin,,Durum güncellemesi,Hastalık seyri / Tedavi,0,endişeli,,Plummer hastalığı,,"Aritmi geri döndü, şu an Heparin alıyor ve stabil ancak bu onu inme veya emboli riskine sokabilir.","[{""text"": ""Aritmi"", ""type"": ""Symptom""}, {""text"": ""Heparin"", ""type"": ""Drug""}, {""text"": ""inme"", ""type"": ""Disease""}, {""text"": ""emboli"", ""type"": ""Disease""}]","aritmi geri döndü, şu an heparin alıyor ve stabil ancak bu onu inme veya emboli riskine sokabilir.",durum güncellemesi,endişe,unknown,hastalık seyri / tedavi,not_sarcastic,True,False,True,False,4,Disease:2|Drug:1|Symptom:1
8,3,Thirteen,,,,,Hipotez önerme,Ayırıcı Tanı,0,düşünceli,tiroid,Plummer hastalığı,,Graves hastalığı veya başka bir tiroid sorunu gibi görünüyor.,"[{""text"": ""Graves hastalığı"", ""type"": ""Disease""}, {""text"": ""tiroid"", ""type"": ""Organ""}]",graves hastalığı veya başka bir tiroid sorunu gibi görünüyor.,hipotez önerme,düşünceli,tiroid,ayırıcı_tanı,not_sarcastic,False,False,False,False,2,Disease:1|Organ:1
8,3,Thirteen,Döküntü,,,,Hipotez önerme,Ayırıcı Tanı,0,düşünceli,,Plummer hastalığı,,"Peki ya porfiri, döküntü olmadan biraz garip ama diğer tüm semptomlarına uyuyor.","[{""text"": ""porfiri"", ""type"": ""Disease""}, {""text"": ""döküntü"", ""type"": ""Symptom""}]","peki ya porfiri, döküntü olmadan biraz garip ama diğer tüm semptomlarına uyuyor.",hipotez önerme,düşünceli,unknown,ayırıcı_tanı,not_sarcastic,True,False,False,False,2,Disease:1|Symptom:1
8,3,House,,beyin BT'si,iyotlu kontrast madde,,Teşhis açıklama,Sonuç / Kesin Tanı,0,ciddi,,Plummer hastalığı,,"Bunlardan biri, iyotlu kontrast madde kullanılan bir beyin BT'siydi.","[{""text"": ""beyin BT'siydi"", ""type"": ""Test""}, {""text"": ""iyotlu kontrast madde"", ""type"": ""Drug""}]","bunlardan biri, iyotlu kontrast madde kullanılan bir beyin bt'siydi.",teşhis açıklama,ciddi,unknown,sonuç / kesin tanı,not_sarcastic,False,True,True,False,2,Drug:1|Test:1
8,3,House,,,,,Kesin tanı koyma,Sonuç / Kesin Tanı,0,nötr,tiroid,Plummer hastalığı,,"Bu bir tiroid sorunu, Plummer hastalığı var, tiroidinde aşırı hormon üreten bir nodül var.","[{""text"": ""tiroid"", ""type"": ""Organ""}, {""text"": ""Plummer hastalığı"", ""type"": ""Disease""}, {""text"": ""Tiroidinde"", ""type"": ""Organ""}, {""text"": ""nodül"", ""type"": ""Symptom""}]","bu bir tiroid sorunu, plummer hastalığı var, tiroidinde aşırı hormon üreten bir nodül var.",kesin tanı koyma,nötr,tiroid,sonuç / kesin tanı,not_sarcastic,False,False,False,False,4,Disease:1|Organ:2|Symptom:1
8,3,House,,,,,İğneleme / Gerçeği çarpıtma,Ayırıcı Tanı,1,Alaycı,,Plummer hastalığı,,"Bütün o AIDS'li bebekler, sadece bizi kullanıyorlar.","[{""text"": ""AIDS'li"", ""type"": ""Disease""}]","bütün o aids'li bebekler, sadece bizi kullanıyorlar.",iğneleme / gerçeği çarpıtma,alaycı,unknown,ayırıcı_tanı,sarcastic,False,False,False,False,1,Disease:1
8,3,Park,Aşırı fedakarlık,,,,Semptom bildirme,Ayırıcı Tanı,0,Kendinden emin,,Plummer hastalığı,,Bir semptom var... Aşırı fedakarlık.,"[{""text"": ""semptom"", ""type"": ""Symptom""}, {""text"": ""Aşırı fedakarlık"", ""type"": ""Symptom""}]",bir semptom var... aşırı fedakarlık.,semptom bildirme,kendinden emin,unknown,ayırıcı_tanı,not_sarcastic,True,False,False,False,2,Symptom:2
8,3,Benjamin,,,,,Bilgi isteme,Hastalık seyri,0,Endişeli,,Plummer hastalığı,,Uzun QT kötü bir şey mi?,"[{""text"": ""Uzun QT"", ""type"": ""Disease""}]",uzun qt kötü bir şey mi?,bilgi isteme,endişe,unknown,hastalık seyri,not_sarcastic,False,False,False,False,1,Disease:1
8,3,Park,,,,,Hipotez önerme,Ayırıcı Tanı,0,Düşünceli,,Plummer hastalığı,,Poliarteritis nodoza olabilir.,"[{""text"": ""Poliarteritis nodoza"", ""type"": ""Disease""}]",poliarteritis nodoza olabilir.,hipotez önerme,düşünceli,unknown,ayırıcı_tanı,not_sarcastic,False,False,False,False,1,Disease:1
